Interactions associated to P50053
ID	Name	DTHybrid	kbmf	minhash	RLS	svm	drugbank	stitch	kiba	integrative
10600794	CHEMBL72021	0	0	0	0	0.813	0	0	0	0.041	
10601861	CHEMBL75562	0	0	0	0	0.919	0	0	0	0.046	
10615400	CTK0E4304	0	0	0	0	0	0	0.012	0	0.009	
10619307	CHEMBL35696	0	0	0	0	0.38	0	0	0	0.019	
10620066	CHEMBL34725	0	0	0	0	0.576	0	0	0	0.029	
10620213	SureCN5737441	0	0	0	0	0.643	0	0	0	0.032	
10620521	SureCN8321412	0	0	0	0.033	0	0	0.11	0	0.083	
10621189	CHEMBL99536	0	0	0	0	0	0	0.11	0	0.082	
10621272	SureCN5736738	0	0	0	0	0.752	0	0	0	0.038	
10622643	SureCN5737997	0	0	0	0	0.725	0	0	0	0.036	
10624615	CHEMBL98887	0	0	0	0	0	0	0.11	0	0.082	
10626594	DNC011689	0	0	0	0	0.457	0	0	0	0.023	
10635276	SureCN2461200	0	0	0	0	0	0	0.001	0	0.001	
10638407	SureCN2461152	0	0	0	0	0	0	0.006	0	0.004	
10640765	CHEBI:388338	0	0	0	0	0.772	0	0	0	0.039	
10643403	SureCN6568333	0	0	0	0	0.795	0	0	0	0.04	
10643635	SureCN8353793	0	0	0	0	0.695	0	0	0	0.035	
10644087	CHEMBL97494	0	0	0	0	0	0	0.11	0	0.082	
10645621	SureCN8326917	0	0	0	0.015	0	0	0.11	0	0.082	
10646927	CHEMBL73204	0	0	0	0	0.825	0	0	0	0.041	
10662351	SureCN2991666	0	0	0	0	0	0	0.028	0	0.021	
10663881	CHEBI:260453	0	0	0	0	0	0	0.11	0	0.082	
10664090	CHEMBL98909	0	0	0	0	0	0	0.029	0	0.022	
10664884	CHEBI:389768	0	0	0	0	0.035	0	0	0	0.002	
10665157	CHEMBL36821	0	0	0	0	0.38	0	0	0	0.019	
10665223	CHEMBL73048	0	0	0	0	0.719	0	0	0	0.036	
10672600	CHEMBL72973	0	0	0	0	0.856	0	0	0	0.043	
10673527	CHEMBL74677	0	0	0	0	0.87	0	0	0	0.043	
10688712	CHEMBL95721	0	0	0	0	0	0	0.028	0	0.021	
10690486	CHEMBL97437	0	0	0	0	0	0	0.069	0	0.051	
10691652	CHEMBL54091	0	0	0	0	0.661	0	0.073	0	0.087	
10693329	CHEMBL98551	0	0	0	0.024	0	0	0.11	0	0.083	
10693362	CHEMBL70596	0	0	0	0	0.835	0	0	0	0.042	
10694289	SureCN5737681	0	0	0	0	0.537	0	0	0	0.027	
10694315	CHEBI:285592	0	0	0	0	0.849	0	0	0	0.042	
10696482	CHEBI:215519	0	0	0	0	0.461	0	0	0	0.023	
10706114	SureCN2461133	0	0	0	0	0	0	0.002	0	0.001	
10716099	CHEBI:260788	0	0	0	0	0	0	0.058	0	0.043	
10716132	SureCN5737281	0	0	0	0	0.899	0	0	0	0.045	
10718802	CHEBI:331405	0	0	0	0	0.416	0	0	0	0.021	
10719115	CHEMBL72204	0	0	0	0	0.836	0	0	0	0.042	
10719187	CHEBI:260796	0	0	0	0.017	0	0	0.11	0	0.083	
10729749	SureCN2460989	0	0	0	0	0	0	0.001	0	0.001	
10735751	CHEBI:390227	0	0	0	0	0.772	0	0	0	0.039	
10738988	CHEMBL53665	0	0	0	0	0.901	0	0	0	0.045	
10741609	SureCN8320660	0	0	0	0.017	0	0	0.11	0	0.083	
10741908	CHEMBL73494	0	0	0	0	0.787	0	0	0	0.039	
10742646	CHEBI:331653	0	0	0	0	0.416	0	0	0	0.021	
10743090	CHEBI:215821	0	0	0	0	0.852	0	0	0	0.043	
10752088	CHEMBL92640	0	0	0	0	0.139	0	0	0	0.007	
10759828	SureCN2993868	0	0	0	0	0	0	0.067	0	0.05	
10760269	CHEMBL93805	0	0	0	0	0.96	0	0	0	0.048	
10765391	CHEBI:260383	0	0	0	0.027	0	0	0	0	0.001	
10780262	CHEBI:260369	0	0	0	0	0	0	0.034	0	0.025	
10784842	CHEBI:215462	0	0	0	0	0.212	0	0	0	0.011	
10789092	CHEBI:260915	0	0	0	0	0	0	0.11	0	0.082	
10789231	SureCN8705978	0	0	0	0	0.902	0	0	0	0.045	
10789377	CHEMBL98867	0	0	0	0.019	0	0	0.11	0	0.083	
10789564	CHEMBL73579	0	0	0	0	0.846	0	0	0	0.042	
10790781	CHEMBL99923	0	0	0	0	0.361	0	0.11	0	0.1	
108068	AC1L33A2	0	0	0	0	0.007	0	0	0	0	
10807429	CHEMBL37684	0	0	0	0	0.38	0	0	0	0.019	
10809954	CHEMBL73100	0	0	0	0	0.565	0	0	0	0.028	
10812851	CHEBI:293843	0	0	0	0	0.77	0	0	0	0.038	
10813807	SureCN5747061	0	0	0	0	0.671	0	0	0	0.034	
10813808	CHEBI:215903	0	0	0	0	0.697	0	0	0	0.035	
10813848	CHEBI:331299	0	0	0	0	0.416	0	0	0	0.021	
10825497	CHEBI:260336	0	0	0	0	0	0	0.092	0	0.068	
10832923	SureCN2986573	0	0	0	0	0.776	0	0	0	0.039	
10833355	SureCN8706893	0	0	0	0	0.874	0	0	0	0.044	
10834871	CHEMBL73068	0	0	0	0	0.785	0	0	0	0.039	
10835751	CHEBI:260141	0	0	0.119	0	0	0	0.11	0	0.088	
10835981	CHEMBL99025	0	0	0	0.027	0	0	0.11	0	0.083	
10836418	CHEMBL72298	0	0	0	0	0.867	0	0	0	0.043	
10837996	CHEBI:260728	0	0	0	0	0.511	0	0.11	0	0.107	
10840047	CHEBI:216486	0	0	0	0	0.911	0	0	0	0.046	
10848423	SureCN2459209	0	0	0	0	0	0	0.004	0	0.003	
10850276	CHEMBL369443	0	0	0	0	0.972	0	0	0	0.049	
10852454	CHEBI:390515	0	0	0	0	0.772	0	0	0	0.039	
10853255	CHEMBL95256	0	0	0	0	0	0	0.086	0	0.064	
10854657	CHEBI:389770	0	0	0	0	0.035	0	0	0	0.002	
10871761	diaryl urea compound 5	0	0	0	0	0.802	0	0	0	0.04	
10871795	CHEBI:237527	0	0	0	0	0.913	0	0	0	0.046	
10872657	CHEBI:267907	0	0	0	0	0.61	0	0	0	0.03	
10874046	CHEBI:298974	0	0	0	0	0.283	0	0	0	0.014	
10882616	CHEMBL86195	0	0	0	0	0.945	0	0	0	0.047	
10883516	CHEBI:236569	0	0	0	0	0.838	0	0	0	0.042	
10883874	alkynylpyrimidine 8	0	0	0	0.06	0	0	0	0	0.003	
10884145	chondrillin	0	0	0	0	0.8	0	0	0	0.04	
10885314	SureCN6448163	0	0	0	0	0.144	0	0	0	0.007	
10893387	CHEBI:289067	0	0	0	0	0.064	0	0	0	0.003	
10893814	CHEMBL86318	0	0	0	0	0.898	0	0	0	0.045	
10903293	CHEMBL88096	0	0	0	0	0.73	0	0	0	0.036	
10905749	CHEBI:325104	0	0	0	0	0.573	0	0	0	0.029	
10905905	SureCN4474257	0	0	0	0	0.172	0	0	0	0.009	
10914642	CHEMBL87018	0	0	0	0	0.89	0	0	0	0.044	
10915062	1a-w	0	0	0	0	0.945	0	0	0	0.047	
10915481	CHEMBL87224	0	0	0	0	0.859	0	0	0	0.043	
10926585	CHEBI:237499	0	0	0	0	0.576	0	0	0	0.029	
10926736	CHEBI:325105	0	0	0	0	0.293	0	0	0	0.015	
10937832	CHEBI:267250	0	0	0	0	0.674	0	0	0	0.034	
10938977	CHEBI:325005	0	0	0	0	0.824	0	0	0	0.041	
10939823	CHEMBL26209	0	0	0	0	0.24	0	0	0	0.012	
10948218	CHEBI:159529	0	0	0	0	0.035	0	0	0	0.002	
10948445	CHEBI:236882	0	0	0	0	0.005	0	0	0	0	
10949191	SureCN8333508	0	0	0.119	0.024	0	0	0	0	0.007	
10970282	CHEMBL39489	0	0	0	0	0.035	0	0	0	0.002	
10970903	CHEBI:679743	0	0	0	0	0.941	0	0	0	0.047	
10980735	CHEMBL87830	0	0	0	0	0.583	0	0	0	0.029	
10980967	CHEMBL84777	0	0	0	0	0.888	0	0	0	0.044	
10981639	SureCN6677776	0	0	0	0	0.642	0	0	0	0.032	
10992192	SureCN6655015	0	0	0	0	0.46	0	0	0	0.023	
11010668	SureCN5164195	0	0	0	0	0.836	0	0	0	0.042	
11024140	CHEBI:237295	0	0	0	0	0.893	0	0	0	0.045	
11024702	SureCN7125160	0	0	0	0	0.271	0	0	0	0.014	
11025838	CHEBI:268064	0	0	0	0	0.584	0	0	0	0.029	
11026526	CHEBI:325857	0	0	0	0	0.604	0	0	0	0.03	
11036423	CHEBI:267026	0	0	0	0	0.303	0	0	0	0.015	
11037507	CHEMBL272217	0	0	0	0	0.295	0	0	0	0.015	
11043031	CHEMBL169505	0	0	0	0	0.926	0	0	0	0.046	
11048420	CHEBI:325896	0	0	0	0	0.604	0	0	0	0.03	
11054101	CHEBI:297210	0	0	0	0	0.414	0	0	0	0.021	
11055906	SureCN373351	0	0	0	0	0.141	0	0	0	0.007	
11056782	CHEBI:237259	0	0	0	0	0.842	0	0	0	0.042	
11057181	CHEMBL84928	0	0	0	0	0.169	0	0	0	0.008	
11057182	CHEMBL85609	0	0	0	0	0.837	0	0	0	0.042	
11069316	CHEMBL87257	0	0	0	0	0.621	0	0	0	0.031	
11079289	CHEBI:267021	0	0	0	0	0.752	0	0	0	0.038	
11079518	CHEBI:237570	0	0	0	0	0.779	0	0	0	0.039	
11080534	CHEBI:338191	0	0	0	0	0	0	0.11	0	0.082	
11099897	CHEMBL85942	0	0	0	0	0.853	0	0	0	0.043	
11125114	CHEBI:224458	0	0	0	0	0.023	0	0	0	0.001	
11131975	CHEMBL38724	0	0	0	0	0.035	0	0	0	0.002	
11132251	CHEMBL89154	0	0	0	0	0.925	0	0	0	0.046	
11135291	SureCN6625355	0	0	0	0	0.58	0	0	0	0.029	
11145478	SureCN4464730	0	0	0	0	0.712	0	0	0	0.036	
11155938	CHEBI:422830	0	0	0	0	0.895	0	0	0	0.045	
11156851	I14-17026	0	0	0	0	0.67	0	0	0	0.034	
11157369	CTK5F3470	0	0	0	0	0.937	0	0	0	0.047	
11158066	CHEBI:227496	0	0	0	0	0.537	0	0	0	0.027	
11163861	GW801372X	0	0	0	0	0.581	0	0	0	0.029	
11166830	SureCN8129532	0	0	0	0	0	0	0.11	0	0.082	
11167666	CHEBI:422954	0	0	0	0	0.795	0	0	0	0.04	
11175629	CHEBI:501001	0	0	0	0	0.826	0	0	0	0.041	
11176194	SureCN423300	0	0	0	0	0	0	0.054	0	0.04	
11177303	SureCN6393200	0	0	0	0	0.793	0	0	0	0.04	
11179277	CHEBI:419828	0	0	0	0	0.561	0	0	0	0.028	
11179315	2-aminobenzoxazole	 35	0	0	0	0	0.708	0	0	0	0.035	
11186968	CHEBI:397197	0	0	0	0	0.153	0	0	0	0.008	
11187517	urea-based inhibitor 2a	0	0	0	0	0.568	0	0	0	0.028	
11188019	CHEBI:816820	0	0	0	0	0.453	0	0	0	0.023	
11188653	CHEBI:350994	0	0	0	0	0.404	0	0	0	0.02	
11189588	AB-460	0	0	0	0	0.326	0	0	0	0.016	
11190539	CHEBI:349293	0	0	0	0	0.251	0	0	0	0.013	
11192412	CHEMBL403158	0	0	0	0	0.947	0	0	0	0.047	
11199873	SureCN5888202	0	0	0	0	0.985	0	0	0	0.049	
11202500	SureCN4833479	0	0	0	0	0.932	0	0	0	0.047	
11203237	CHEBI:419970	0	0	0	0	0.913	0	0	0	0.046	
11203411	CHEBI:484923	0	0	0	0	0.709	0	0	0	0.035	
11203436	CHEBI:399108	0	0	0	0	0.881	0	0	0	0.044	
11203579	TX-2036	0	0	0	0	0.948	0	0	0	0.047	
11208863	SureCN786303	0	0	0	0	0.184	0	0	0	0.009	
11211191	SureCN3993293	0	0	0	0	0.454	0	0	0	0.023	
11212221	SureCN4144686	0	0	0	0	0.8	0	0	0	0.04	
11213751	CHEMBL411520	0	0	0	0	0.819	0	0	0	0.041	
11214363	CHEMBL271861	0	0	0	0	0.618	0	0	0	0.031	
11214762	SureCN5235509	0	0	0	0	0.264	0	0	0	0.013	
11222364	CHEBI:501003	0	0	0	0	0.84	0	0	0	0.042	
11222761	SureCN7854751	0	0	0	0	0.529	0	0	0	0.026	
11223992	CHEMBL2113062	0	0	0	0	0.092	0	0	0	0.005	
11224695	CTK2F9712	0	0	0	0	0.447	0	0	0	0.022	
11225063	SureCN4837413	0	0	0	0	0.306	0	0	0	0.015	
11225298	CHEBI:422911	0	0	0	0	0.719	0	0	0	0.036	
11225456	SureCN7481445	0	0	0	0	0.511	0	0	0	0.026	
11225457	SureCN7481823	0	0	0	0	0.329	0	0	0	0.016	
11232808	CHEBI:445228	0	0	0	0	0.366	0	0	0	0.018	
11236099	CHEBI:397186	0	0	0	0	0.751	0	0	0	0.038	
11237059	SureCN7482138	0	0	0	0	0.675	0	0	0	0.034	
11244510	CHEBI:406654	0	0	0	0	0.365	0	0	0	0.018	
11247295	CHEBI:364293	0	0	0	0	0.042	0	0	0	0.002	
11248025	SureCN14494109	0	0	0	0	0.377	0	0	0	0.019	
11257364	SureCN7345163	0	0	0	0	0.689	0	0	0	0.034	
11257459	SureCN7642695	0	0	0	0	0.4	0	0	0	0.02	
11257518	CHEBI:501007	0	0	0	0	0.84	0	0	0	0.042	
11259128	SureCN420916	0	0	0	0	0.412	0	0	0	0.021	
11260009	CHEMBL216240	0	0	0	0	0.444	0	0	0	0.022	
11268805	urea-based inhibitor 2b	0	0	0	0	0.591	0	0	0	0.03	
11270500	2vv9	0	0	0	0	0.099	0	0	0	0.005	
11272368	CHEBI:484919	0	0	0	0	0.215	0	0	0	0.011	
11281388	SureCN5770065	0	0	0	0	0.947	0	0	0	0.047	
11281615	SureCN4859714	0	0	0	0	0.126	0	0	0	0.006	
11281671	CHEMBL2113063	0	0	0	0	0.092	0	0	0	0.005	
11282447	CHEBI:351429	0	0	0	0	0.316	0	0	0	0.016	
11285013	CHEBI:473152	0	0	0	0	0.423	0	0	0	0.021	
11285134	CHEBI:226464	0	0	0	0	0.39	0	0	0	0.019	
11290529	SureCN7853915	0	0	0	0	0.621	0	0	0	0.031	
11290847	CHEBI:424719	0	0	0	0	0.083	0	0	0	0.004	
11293288	CHEBI:421398	0	0	0	0	0	0	0.084	0	0.062	
11293491	SureCN3991941	0	0	0	0	0.441	0	0	0	0.022	
11293497	Indolinone based compound	 18	0	0	0	0	0.053	0	0	0	0.003	
11293575	CHEBI:723457	0	0	0	0	0.363	0	0	0	0.018	
11294266	CHEMBL402531	0	0	0	0	0.287	0	0	0	0.014	
11296432	SureCN4370544	0	0	0	0	0.409	0	0	0	0.02	
11304508	SureCN7961194	0	0	0	0	0	0	0.11	0	0.082	
11304642	CHEBI:501107	0	0	0	0	0.853	0	0	0	0.043	
11305897	CHEBI:350810	0	0	0	0	0.39	0	0	0	0.019	
11306184	CHEBI:501065	0	0	0	0	0.787	0	0	0	0.039	
11307464	SureCN4278569	0	0	0	0	0.667	0	0	0	0.033	
11316746	macrocyclic inhibitor 17f	0	0	0	0	0.489	0	0	0	0.024	
11316827	CHEBI:422980	0	0	0	0	0.098	0	0	0	0.005	
11316960	SB-590885	0	0	0	0	0.262	0	0	0	0.013	
11317130	CHEBI:421546	0	0	0	0.021	0	0	0	0	0.001	
11317863	Azepane Derivative 7	0	0	0	0	0.58	0	0	0	0.029	
11318315	CHEBI:423118	0	0	0	0	0.796	0	0	0	0.04	
11324313	SureCN5232449	0	0	0	0	0.612	0	0	0	0.031	
11324689	SureCN5228728	0	0	0	0	0.642	0	0	0	0.032	
11326501	SureCN5795245	0	0	0	0	0.742	0	0	0	0.037	
11328012	CHEBI:517729	0	0	0	0	0.577	0	0	0	0.029	
11337725	SureCN6509516	0	0	0	0	0.304	0	0	0	0.015	
11338464	CHEBI:501068	0	0	0	0	0.659	0	0	0	0.033	
11339762	macrocyclic inhibitor 17c	0	0	0	0	0.299	0	0	0	0.015	
11341869	SKI-758	0	0	0	0	0.922	0	0	0	0.046	
11342673	CHEMBL1822790	0	0	0	0	0.41	0	0	0	0.02	
11348767	CHEBI:501112	0	0	0	0	0.55	0	0	0	0.028	
11349961	CHEBI:501058	0	0	0	0	0.096	0	0	0	0.005	
11351606	SureCN2921691	0	0	0	0	0.665	0	0	0	0.033	
11352215	CHEBI:422828	0	0	0	0	0.82	0	0	0	0.041	
11353953	CHEBI:607725	0	0	0	0	0.095	0	0	0	0.005	
11360110	CHEBI:501036	0	0	0	0	0.621	0	0	0	0.031	
11362027	CHEBI:501023	0	0	0	0	0.867	0	0	0	0.043	
11363612	CHEBI:501052	0	0	0	0	0.236	0	0	0	0.012	
11364252	CHEBI:397011	0	0	0	0	0.755	0	0	0	0.038	
11365185	CHEBI:484924	0	0	0	0	0	0	0.012	0	0.009	
11366072	SureCN5768417	0	0	0	0	0.889	0	0	0	0.044	
11371378	Ru9	0	0	0	0	0.907	0	0	0	0.045	
11373369	SureCN7656560	0	0	0	0	0.244	0	0	0	0.012	
11374515	CHEBI:422928	0	0	0	0	0.82	0	0	0	0.041	
11375010	CHEMBL410100	0	0	0	0	0.877	0	0	0	0.044	
11375498	SureCN8178224	0	0	0	0	0	0	0.071	0	0.053	
11376799	SureCN5238869	0	0	0	0	0.066	0	0	0	0.003	
11381132	CTK3D1592	0	0	0	0	0.301	0	0	0	0.015	
11381775	SureCN1531440	0	0	0	0	0.025	0	0	0	0.001	
11382411	CHEBI:1160583	0	0	0	0	0.547	0	0	0	0.027	
11386640	pyrazolo[1	5-a]pyrimidine 9e	0	0	0	0	0.326	0	0	0	0.016	
11393719	SB-747651A	0	0	0	0	0.413	0	0	0	0.021	
11398461	CHEBI:399158	0	0	0	0	0	0	0.034	0	0.025	
11399761	CHEBI:226723	0	0	0	0	0.879	0	0	0	0.044	
11402137	SureCN4257307	0	0	0	0	0.033	0	0	0	0.002	
11404963	SureCN4004766	0	0	0	0	0.539	0	0	0	0.027	
11407870	CHEBI:1237896	0	0	0	0	0.074	0	0	0	0.004	
11408569	CHEBI:422745	0	0	0	0	0.047	0	0	0	0.002	
11410608	CHEBI:399219	0	0	0	0	0.47	0	0	0	0.024	
11410634	CHEBI:399081	0	0	0	0	0.102	0	0	0	0.005	
11410765	CHEBI:420142	0	0	0	0	0.927	0	0	0	0.046	
11411010	CHEBI:419603	0	0	0	0	0.845	0	0	0	0.042	
11415352	CHEMBL1957670	0	0	0	0	0.933	0	0	0	0.047	
11417334	Indolinone based compound	 21	0	0	0	0	0.028	0	0	0	0.001	
11418853	CHEMBL1169398	0	0	0	0	0.042	0	0	0	0.002	
11419121	SureCN5566961	0	0	0	0	0.074	0	0	0	0.004	
11419123	SureCN5367914	0	0	0	0	0.378	0	0	0	0.019	
11419379	CHEBI:422704	0	0	0	0	0.363	0	0	0	0.018	
11419693	SureCN6436460	0	0	0	0	0.819	0	0	0	0.041	
11419763	SureCN2924168	0	0	0	0	0.007	0	0	0	0	
11421877	CHEBI:399238	0	0	0	0	0.102	0	0	0	0.005	
11428760	macrocyclic inhibitor 5b	0	0	0	0	0.168	0	0	0	0.008	
11429573	macrocyclic inhibitor 17a	0	0	0	0	0.299	0	0	0	0.015	
11430140	Indolinone based compound	 17	0	0	0	0	0.421	0	0	0	0.021	
11430894	SureCN3530163	0	0	0	0	0.499	0	0	0	0.025	
11441796	SureCN3338683	0	0	0	0	0.429	0	0	0	0.021	
11442383	SureCN3546293	0	0	0	0	0.416	0	0	0	0.021	
11442803	CHEBI:422746	0	0	0	0	0.82	0	0	0	0.041	
11443317	CHEMBL444105	0	0	0	0	0.618	0	0	0	0.031	
11443318	CHEMBL271849	0	0	0	0	0.618	0	0	0	0.031	
11443536	CHEBI:424626	0	0	0	0	0.839	0	0	0	0.042	
11443773	CHEMBL1822382	0	0	0	0	0.375	0	0	0	0.019	
11443940	CHEMBL269924	0	0	0	0	0.834	0	0	0	0.042	
11445129	CHEBI:450071	0	0	0	0	0.812	0	0	0	0.041	
11451912	SureCN6086981	0	0	0	0	0.085	0	0	0	0.004	
11452379	SureCN421777	0	0	0	0	0	0	0.026	0	0.019	
11453506	AMG0309	0	0	0	0	0.369	0	0	0	0.018	
11453690	CHEBI:718745	0	0	0	0	0.576	0	0	0	0.029	
11454462	CHEMBL255959	0	0	0	0	0.287	0	0	0	0.014	
11455031	CHEBI:422771	0	0	0	0	0.656	0	0	0	0.033	
11455295	CHEBI:473094	0	0	0	0	0.594	0	0	0	0.03	
11455909	SureCN5237407	0	0	0	0	0.187	0	0	0	0.009	
11464544	CHEBI:423123	0	0	0	0	0.948	0	0	0	0.047	
11465545	CHEBI:422981	0	0	0	0	0.895	0	0	0	0.045	
11465681	CHEBI:723928	0	0	0	0	0.154	0	0	0	0.008	
11466251	CHEBI:349292	0	0	0	0	0.23	0	0	0	0.011	
11473486	SureCN7341931	0	0	0	0	0.689	0	0	0	0.034	
11476141	CHEMBL428876	0	0	0	0	0.638	0	0	0	0.032	
11476389	SureCN2755763	0	0	0	0	0.673	0	0	0	0.034	
11476467	SureCN6928885	0	0	0	0	0.21	0	0	0	0.01	
11476903	CHEBI:350843	0	0	0	0	0.411	0	0	0	0.021	
11477532	2-aminobenzimidazole	 13	0	0	0	0	0.224	0	0	0	0.011	
11477628	SureCN5408405	0	0	0	0	0.252	0	0	0	0.013	
11477732	CHEBI:422804	0	0	0	0	0.841	0	0	0	0.042	
11478363	SureCN3135042	0	0	0	0	0.733	0	0	0	0.037	
11486266	CHEBI:473109	0	0	0	0	0.475	0	0	0	0.024	
11487256	CHEMBL189649	0	0	0	0	0.434	0	0	0	0.022	
11487778	CHEBI:1237904	0	0	0	0	0.379	0	0	0	0.019	
11488585	SureCN7485558	0	0	0	0	0.116	0	0	0	0.006	
11488852	CHEBI:422951	0	0	0	0	0.587	0	0	0	0.029	
11490692	SureCN5774330	0	0	0	0	0.861	0	0	0	0.043	
11493841	DB08361	0	0	0	0	0.704	0	0	0	0.035	
11494919	CHEBI:440457	0	0	0	0	0.502	0	0	0	0.025	
11495159	SureCN1552990	0	0	0	0	0.451	0	0	0	0.023	
11495230	SureCN4199609	0	0	0	0	0.751	0	0	0	0.038	
11496192	SureCN1553003	0	0	0	0	0.488	0	0	0	0.024	
11496207	CHEBI:439076	0	0	0	0	0	0	0.067	0	0.05	
11496628	AT9283	0	0	0	0	0.181	0	0	0	0.009	
11497983	AZD1152	0	0	0	0	0.551	0	0	0	0.028	
11500389	SureCN4057971	0	0	0	0	0.743	0	0	0	0.037	
11501187	A9U	0	0	0	0	0.65	0	0	0	0.033	
11501879	SureCN4264223	0	0	0	0	0.169	0	0	0	0.008	
11502053	SureCN399400	0	0	0	0	0.342	0	0	0	0.017	
11503432	CHEBI:432164	0	0	0	0.014	0	0	0.047	0	0.036	
11503709	SureCN1552338	0	0	0	0	0.531	0	0	0	0.027	
11504922	Pyridopyrimidine	 14b	0	0	0	0	0.303	0	0	0	0.015	
11505438	CHEBI:438245	0	0	0	0	0.501	0	0	0	0.025	
11508356	5-Cyanopyrimidine Derivative 14c	0	0	0	0	0.823	0	0	0	0.041	
11508557	SureCN1551646	0	0	0	0	0.76	0	0	0	0.038	
11509519	SureCN5653095	0	0	0	0	0.558	0	0	0	0.028	
11509538	SureCN1601095	0	0	0	0	0.869	0	0	0	0.043	
11509539	SureCN1600744	0	0	0	0	0.882	0	0	0	0.044	
11509997	SureCN5066443	0	0	0	0	0.677	0	0	0	0.034	
11511483	SureCN1551695	0	0	0	0	0.855	0	0	0	0.043	
11512193	CHEMBL270869	0	0	0	0	0.905	0	0	0	0.045	
11513278	SureCN3904247	0	0	0	0	0.814	0	0	0	0.041	
11513373	SureCN3901892	0	0	0	0	0.735	0	0	0	0.037	
11516608	CHEBI:449112	0	0	0	0	0.388	0	0	0	0.019	
11516650	CHEBI:448767	0	0	0	0	0.47	0	0	0	0.024	
11516803	CHEBI:440829	0	0	0	0	0.353	0	0	0	0.018	
11516913	Aminopyridine-Based Inhibitor 6u	0	0	0	0	0.071	0	0	0	0.004	
11517130	CHEBI:432493	0	0	0	0	0.672	0	0	0	0.034	
11517595	5-Cyanopyrimidine Derivative 17d	0	0	0	0	0.514	0	0	0	0.026	
11517980	AZD2932	0	0	0	0	0.608	0	0	0	0.03	
11518397	CHEMBL401857	0	0	0	0	0.855	0	0	0	0.043	
11518511	CHEBI:517738	0	0	0	0	0.828	0	0	0	0.041	
11518545	CHEBI:432147	0	0	0	0	0.199	0	0	0	0.01	
11518627	SureCN1406471	0	0	0	0	0.153	0	0	0	0.008	
11519149	SureCN5649716	0	0	0	0	0.649	0	0	0	0.032	
11519486	CHEMBL258046	0	0	0	0	0.982	0	0	0	0.049	
11522118	pyrazole-based inhibitor	 1	0	0	0	0	0.472	0	0	0	0.024	
11522952	5-Cyanopyrimidine Derivative 14b	0	0	0	0	0.741	0	0	0	0.037	
11524000	SureCN1552970	0	0	0	0	0.365	0	0	0	0.018	
11524106	CHEBI:438763	0	0	0	0	0	0	0.047	0	0.035	
11524144	AMPK inhibitor	0	0	0	0	0.838	0	0	0	0.042	
11524833	SureCN1601941	0	0	0	0	0.869	0	0	0	0.043	
11524997	SureCN1552346	0	0	0	0	0.373	0	0	0	0.019	
11525639	CHEBI:433785	0	0	0	0	0	0	0.046	0	0.034	
11526010	SureCN4267397	0	0	0	0	0.117	0	0	0	0.006	
11526053	SureCN5650781	0	0	0	0	0.489	0	0	0	0.024	
11526872	SureCN4278521	0	0	0	0	0.872	0	0	0	0.044	
11529859	CHEBI:451698	0	0	0	0	0.227	0	0	0	0.011	
11530037	CHEBI:451493	0	0	0	0	0.632	0	0	0	0.032	
11530772	SureCN4271618	0	0	0	0	0.243	0	0	0	0.012	
11531194	CHEBI:449111	0	0	0	0	0.388	0	0	0	0.019	
11531366	CHEBI:440828	0	0	0	0	0.353	0	0	0	0.018	
11532590	SureCN1552653	0	0	0	0	0.417	0	0	0	0.021	
11532718	SureCN5652272	0	0	0	0	0.511	0	0	0	0.026	
11532902	SureCN1552705	0	0	0	0	0.583	0	0	0	0.029	
11533187	SureCN2082516	0	0	0	0	0.028	0	0	0	0.001	
11533556	SureCN1406536	0	0	0	0	0.364	0	0	0	0.018	
11533783	CHEMBL271512	0	0	0	0	0.931	0	0	0	0.047	
11534761	Pyridopyrimidine	 13d	0	0	0	0	0.79	0	0	0	0.04	
11536794	pyrazole-based inhibitor	 2b	0	0	0	0	0.309	0	0	0	0.015	
11537946	SureCN5066034	0	0	0	0	0.744	0	0	0	0.037	
11538128	SureCN1553016	0	0	0	0	0.168	0	0	0	0.008	
11538974	SureCN1599725	0	0	0	0	0.641	0	0	0	0.032	
11538995	5-Cyanopyrimidine Derivative 25c	0	0	0	0	0.88	0	0	0	0.044	
11539281	SureCN1601166	0	0	0	0	0.824	0	0	0	0.041	
11539461	CHEBI:439004	0	0	0	0	0	0	0.069	0	0.051	
11540303	SureCN3551340	0	0	0	0	0.402	0	0	0	0.02	
11540392	CHEBI:432179	0	0	0	0	0.345	0	0	0	0.017	
11540547	SureCN3990270	0	0	0	0	0.972	0	0	0	0.049	
11540571	CHEMBL271941	0	0	0	0	0.921	0	0	0	0.046	
11541124	SureCN3995550	0	0	0	0	0.956	0	0	0	0.048	
11541324	SureCN4269640	0	0	0	0	0.594	0	0	0	0.03	
11541948	CHEMBL458421	0	0	0	0	0.608	0	0	0	0.03	
11542207	SureCN3891440	0	0	0	0	0.793	0	0	0	0.04	
11545267	CHEBI:449589	0	0	0	0	0.778	0	0	0	0.039	
11545796	CHEMBL258474	0	0	0	0	0.145	0	0	0	0.007	
11547522	SureCN4215340	0	0	0	0	0.09	0	0	0	0.004	
11547684	SureCN5647129	0	0	0	0	0.256	0	0	0	0.013	
11547980	SureCN1552334	0	0	0	0	0.886	0	0	0	0.044	
11547991	SureCN1406767	0	0	0	0	0.878	0	0	0	0.044	
