uniprot_ID	aliase
Q96PF2	ENSP00000382544
Q96PY6	ENSP00000408020
Q96PY6	ENSP00000423332
Q96PY6	ENSP00000427653
Q96PY6	ENSP00000424757
Q96PY6	ENSP00000424938
Q96Q15	ENSP00000402515
Q96Q40	ENSP00000386901
Q96Q40	ENSP00000260967
Q96Q40	ENSP00000406472
Q96Q40	ENSP00000412775
Q96RG2	ENSP00000234040
Q96RG2	ENSP00000384016
Q96RG2	ENSP00000351475
Q96RG2	ENSP00000384438
Q96RG2	ENSP00000441374
Q96RR4	ENSP00000376266
Q96RR4	ENSP00000321230
Q96RR4	ENSP00000445944
Q96RR4	ENSP00000336634
Q96RR4	ENSP00000312741
Q96RR4	ENSP00000388368
Q96RR4	ENSP00000384600
Q96RR4	ENSP00000384591
Q96RR4	ENSP00000388273
Q96RR4	ENSP00000376265
Q96S53	ENSP00000361156
Q96S53	ENSP00000361158
Q96SB4	ENSP00000362931
Q96SB4	ENSP00000391069
Q99558	ENSP00000478552
Q99558	ENSP00000482657
Q99570	ENSP00000349205
Q99640	ENSP00000397739
Q99640	ENSP00000262300
Q99640	ENSP00000458943
Q99640	ENSP00000460868
Q99640	ENSP00000459123
Q99683	ENSP00000351908
Q99755	ENSP00000271663
Q99755	ENSP00000415648
Q99755	ENSP00000357885
Q99755	ENSP00000357883
Q99759	ENSP00000461988
Q99759	ENSP00000354485
Q99759	ENSP00000354927
Q99986	ENSP00000216639
Q9BQI3	ENSP00000199389
Q9BRS2	ENSP00000369162
Q9BUB5	ENSP00000361014
Q9BVS4	ENSP00000283109
Q9BVS4	ENSP00000420932
Q9BWU1	ENSP00000357907
Q9BWU1	ENSP00000317665
Q9BXA7	ENSP00000375081
Q9BXU1	ENSP00000348132
Q9BXU1	ENSP00000411852
Q9BXU1	ENSP00000346660
Q9BYP7	ENSP00000364301
Q9BYP7	ENSP00000346667
Q9BYT3	ENSP00000416750
Q9BYT3	ENSP00000320754
Q9BYT3	ENSP00000379905
Q9BZL6	ENSP00000469106
Q9BZL6	ENSP00000291281
Q9BZL6	ENSP00000472744
Q9BZL6	ENSP00000393978
Q9C098	ENSP00000394484
Q9H093	ENSP00000356125
Q9H0K1	ENSP00000305976
Q9H1R3	ENSP00000365162
Q9H1R3	ENSP00000365152
Q9H2G2	ENSP00000336824
Q9H2G2	ENSP00000358770
Q9H2K8	ENSP00000416374
Q9H2K8	ENSP00000376317
Q9H2X6	ENSP00000385571
Q9H2X6	ENSP00000413724
Q9H3Y6	ENSP00000217188
Q9H422	ENSP00000431710
Q9H422	ENSP00000304226
Q9H422	ENSP00000368301
Q9H422	ENSP00000398241
Q9H4A3	ENSP00000313059
Q9H4B4	ENSP00000361275
Q9HAZ1	ENSP00000316948
Q9HBH9	ENSP00000467811
Q9HBH9	ENSP00000250896
Q9HBY8	ENSP00000362192
Q9HBY8	ENSP00000362184
Q9HBY8	ENSP00000340608
Q9HBY8	ENSP00000412214
Q9HBY8	ENSP00000392795
Q9HC98	ENSP00000362705
Q9HC98	ENSP00000362702
Q9HC98	ENSP00000319734
Q9HC98	ENSP00000441469
Q9HC98	ENSP00000442636
Q9HC98	ENSP00000439651
Q9HC98	ENSP00000441426
Q9HC98	ENSP00000377749
Q9HCP0	ENSP00000305777
Q9HCP0	ENSP00000475325
Q9NQU5	ENSP00000409465
Q9NQU5	ENSP00000453858
Q9NQU5	ENSP00000260404
Q9NQU5	ENSP00000439597
Q9NQU5	ENSP00000406873
Q9NQU5	ENSP00000401153
Q9NR20	ENSP00000441755
Q9NR20	ENSP00000010132
Q9NRA0	ENSP00000245222
Q9NRA0	ENSP00000470092
Q9NRA0	ENSP00000469158
Q9NRA0	ENSP00000471205
Q9NRH2	ENSP00000401246
Q9NRH2	ENSP00000411375
Q9NRH2	ENSP00000296088
Q9NRM7	ENSP00000372035
Q9NRP7	ENSP00000295709
Q9NRP7	ENSP00000375954
Q9NRP7	ENSP00000394095
Q9NSY1	ENSP00000421768
Q9NSY1	ENSP00000334836
Q9NWT8	ENSP00000342676
Q9NWT8	ENSP00000340656
Q9NWT8	ENSP00000319778
Q9NWT8	ENSP00000368130
Q9NWZ3	ENSP00000408734
Q9NWZ3	ENSP00000446490
Q9NWZ3	ENSP00000390327
Q9NWZ3	ENSP00000390651
Q9NY57	ENSP00000282908
Q9NY57	ENSP00000420984
Q9NYA1	ENSP00000440970
Q9NYA1	ENSP00000465726
Q9NYA1	ENSP00000468547
Q9NYA1	ENSP00000313681
Q9NYA1	ENSP00000376285
Q9NYL2	ENSP00000387259
Q9NYL2	ENSP00000364361
Q9NYY3	ENSP00000274289
Q9NZJ5	ENSP00000307235
Q9P0L2	ENSP00000355885
Q9P0L2	ENSP00000355884
Q9P1W9	ENSP00000365692
Q9P286	ENSP00000367679
Q9P286	ENSP00000322957
Q9P286	ENSP00000367686
Q9P289	ENSP00000377867
Q9P289	ENSP00000377868
Q9P289	ENSP00000419702
Q9P2K8	ENSP00000453148
Q9P2K8	ENSP00000263791
Q9UBE8	ENSP00000384625
Q9UBF8	ENSP00000357867
Q9UBS0	ENSP00000308413
Q9UBS0	ENSP00000432847
Q9UBU7	ENSP00000414083
Q9UBU7	ENSP00000265728
Q9UEE5	ENSP00000319192
Q9UEW8	ENSP00000348278
Q9UF33	ENSP00000421711
Q9UF33	ENSP00000423950
Q9UGI9	ENSP00000233944
Q9UGI9	ENSP00000436068
Q9UGI9	ENSP00000397133
Q9UGJ0	ENSP00000287878
Q9UGJ0	ENSP00000387386
Q9UGJ0	ENSP00000376549
Q9UHD2	ENSP00000329967
Q9UIK4	ENSP00000408277
Q9UIK4	ENSP00000261891
Q9UK32	ENSP00000262752
Q9UK32	ENSP00000483896
Q9UKE5	ENSP00000399511
Q9UKI8	ENSP00000411099
Q9UL54	ENSP00000310094
Q9UL54	ENSP00000440336
Q9UL54	ENSP00000279394
Q9UL54	ENSP00000393048
Q9UM73	ENSP00000373700
Q9UPE1	ENSP00000359122
Q9UPE1	ENSP00000359119
Q9UPE1	ENSP00000377376
Q9UPZ9	ENSP00000263043
Q9UPZ9	ENSP00000349458
Q9UQ88	ENSP00000384442
Q9UQ88	ENSP00000351629
Q9UQ88	ENSP00000367900
Q9UQB9	ENSP00000407162
Q9UQB9	ENSP00000302898
Q9UQB9	ENSP00000471830
Q9UQM7	ENSP00000261793
Q9UQM7	ENSP00000381412
Q9Y243	ENSP00000336943
Q9Y243	ENSP00000355498
Q9Y243	ENSP00000355497
Q9Y243	ENSP00000263826
Q9Y243	ENSP00000479922
Q9Y243	ENSP00000483054
Q9Y243	ENSP00000479081
Q9Y2H1	ENSP00000373684
Q9Y2H9	ENSP00000251472
Q9Y2U5	ENSP00000387246
Q9Y2U5	ENSP00000343463
Q9Y3S1	ENSP00000297954
Q9Y463	ENSP00000469863
Q9Y463	ENSP00000312789
Q9Y463	ENSP00000472941
Q9Y463	ENSP00000403182
Q9Y463	ENSP00000221803
Q9Y478	ENSP00000229328
Q9Y478	ENSP00000441369
Q9Y572	ENSP00000216274
Q9Y572	ENSP00000452328
Q9Y5S2	ENSP00000355237
Q9Y616	ENSP00000261233
Q9Y616	ENSP00000409852
Q9Y6E0	ENSP00000442539
Q9Y6E0	ENSP00000365730
Q9Y6K9	ENSP00000483825
Q9Y6K9	ENSP00000471166
Q9Y6K9	ENSP00000478616
Q9Y6K9	ENSP00000479662
Q9Y6M4	ENSP00000421385
Q9Y6M4	ENSP00000421998
Q9Y6M4	ENSP00000429412
Q9Y6M4	ENSP00000423838
Q9Y6M4	ENSP00000354942
Q9Y6M4	ENSP00000353904
Q9Y6M4	ENSP00000334735
Q9Y6R4	ENSP00000355886
Q9Y6R4	ENSP00000375986
O15530	 3-@PHOSPHOINOSITIDE-DEPENDENT PROT
Q13233	 46
Q16875	 6-@PHOSPHOFRUCTO-2-KINASE/FRUCTOSE
P00519	 ABELSON MURINE LEUKEMIA VIRAL ONCO
P22607	 ACHONDROPLASIA
P20594	 ACROMESOMELIC DYSPLASIA
Q04771	 ACTIVIN A RECEPTOR
P36896	 ACTIVIN A RECEPTOR
P37023	 ACTIVIN A RECEPTOR
P27037	 ACTIVIN A RECEPTOR
Q13705	 ACTIVIN A RECEPTOR
P55263	 ADENOSINE KINASE
P27144	 ADENYLATE KINASE 3-LIKE 1
P48730	 ADVANCED SLEEP-PHASE SYNDROME
Q13976	 ALPHA-1-B-GLYCOPROTEIN
Q9UM73	 ANAPLASTIC LYMPHOMA KINASE
Q8NFD2	 ANKYRIN REPEAT AND KINASE DOMAIN C
P21802	 ANTLEY-BIXLER SYNDROME WITHOUT GEN
Q15746	 AORTIC ANEURYSM
P21802	 APERT SYNDROME
Q9Y616	 ASTHMA-RELATED TRAITS
Q13535	 ATR GENE
O14965	 AURORA KINASE A
Q9NWT8	 AURORA KINASE A-INTERACTING PROTEI
Q96GD4	 AURORA KINASE B
Q9UQB9	 AURORA KINASE C
P30530	 AXL RECEPTOR TYROSINE KINASE
P21802	 BEARE-STEVENSON CUTIS GYRATA SYNDR
P21802	 BENT BONE DYSPLASIA SYNDROME
P25098	 BETA-ADRENERGIC RECEPTOR KINASE 1
P35626	 BETA-ADRENERGIC RECEPTOR KINASE 2
P51813	 BONE MARROW KINASE
Q13873	 BONE MORPHOGENETIC PROTEIN RECEPTO
O00238	 BONE MORPHOGENETIC PROTEIN RECEPTO
Q8TDC3	 BR SERINE/THREONINE KINASE 1
Q8IWQ3	 BR SERINE/THREONINE KINASE 2
P11274	 BREAKPOINT CLUSTER REGION
O60674	 BUDD-CHIARI SYNDROME
O43683	 BUDDING UNINHIBITED BY BENZIMIDAZO
Q9UQM7	 CALCIUM/CALMODULIN-DEPENDENT PROTE
Q16566	 CALCIUM/CALMODULIN-DEPENDENT PROTE
Q13555	 CALCIUM/CALMODULIN-DEPENDENT PROTE
Q14012	 CALCIUM/CALMODULIN-DEPENDENT PROTE
Q13554	 CALCIUM/CALMODULIN-DEPENDENT PROTE
Q13557	 CALCIUM/CALMODULIN-DEPENDENT PROTE
Q8N5S9	 CALCIUM/CALMODULIN-DEPENDENT PROTE
P22607	 CAMPTODACTYLY
Q9UGJ0	 CARDIOMYOPATHY
P48729	 CASEIN KINASE I
P48730	 CASEIN KINASE I
P49674	 CASEIN KINASE I
Q9HCP0	 CASEIN KINASE I
P78368	 CASEIN KINASE I
Q9Y6M4	 CASEIN KINASE I
P68400	 CASEIN KINASE II
P19784	 CASEIN KINASE II
P29317	 CATARACT
P29317	 CATARACT
P49759	 CDC-LIKE KINASE 1
P49760	 CDC-LIKE KINASE 2
P49761	 CDC-LIKE KINASE 3
Q9HAZ1	 CDC-LIKE KINASE 4
Q5VT25	 CDC42-BINDING PROTEIN KINASE
Q9Y5S2	 CDC42-BINDING PROTEIN KINASE
Q6DT37	 CDC42-BINDING PROTEIN KINASE
O14519	 CDK2-ASSOCIATED PROTEIN 1
O00311	 CELL DIVISION CYCLE 7
Q8TCT0	 CERAMIDE KINASE
P22607	 CERVICAL CANCER
O96017	 CHECKPOINT KINASE 2
O14757	 CHECKPOINT
P35790	 CHOLINE KINASE
O00238	 CHONDRODYSPLASIA
O15111	 COCOON SYNDROME
P51812	 COFFIN-LOWRY SYNDROME
P07333	 COLONY-STIMULATING FACTOR 1 RECEPT
P37173	 COLORECTAL CANCER
P42336	 CONGENITAL LIPOMATOUS OVERGROWTH
O15111	 CONSERVED HELIX-LOOP-HELIX UBIQUIT
P06732	 CREATINE KINASE
P22607	 CROUZON SYNDROME WITH ACANTHOSIS N
P21802	 CROUZON SYNDROME
Q13535	 CUTANEOUS TELANGIECTASIA AND CANCE
O14976	 CYCLIN G-ASSOCIATED KINASE
P06493	 CYCLIN-DEPENDENT KINASE 1
Q9UQ88	 CYCLIN-DEPENDENT KINASE 11A
Q9UQ88	 CYCLIN-DEPENDENT KINASE 11B
Q14004	 CYCLIN-DEPENDENT KINASE 13
Q9BWU1	 CYCLIN-DEPENDENT KINASE 19
P24941	 CYCLIN-DEPENDENT KINASE 2
P11802	 CYCLIN-DEPENDENT KINASE 4
Q00535	 CYCLIN-DEPENDENT KINASE 5
Q15078	 CYCLIN-DEPENDENT KINASE 5
Q00534	 CYCLIN-DEPENDENT KINASE 6
P50613	 CYCLIN-DEPENDENT KINASE 7
P49336	 CYCLIN-DEPENDENT KINASE 8
P50750	 CYCLIN-DEPENDENT KINASE 9
Q00532	 CYCLIN-DEPENDENT KINASE-LIKE 1
Q92772	 CYCLIN-DEPENDENT KINASE-LIKE 2
Q8IVW4	 CYCLIN-DEPENDENT KINASE-LIKE 3
O76039	 CYCLIN-DEPENDENT KINASE-LIKE 5
P41240	 CYTOPLASMIC TYROSINE KINASE
Q9UBU7	 DBF4
Q8NEV4	 DEAFNESS
P53355	 DEATH-ASSOCIATED PROTEIN KINASE 1
O43293	 DEATH-ASSOCIATED PROTEIN KINASE 3
P27707	 DEOXYCYTIDINE KINASE
Q16854	 DEOXYGUANOSINE KINASE
P23919	 DEOXYTHYMIDYLATE KINASE
P06213	 DIABETES MELLITUS
Q16832	 DISCOIDIN DOMAIN RECEPTOR FAMILY
P06213	 DONOHUE SYNDROME
O15075	 DOUBLECORTIN-LIKE KINASE 1
Q8N568	 DOUBLECORTIN-LIKE KINASE 2
Q9C098	 DOUBLECORTIN-LIKE KINASE 3
Q6XUX3	 DUAL SERINE/THREONINE AND TYROSINE
Q13627	 DUAL-SPECIFICITY TYROSINE PHOSPHOR
Q92630	 DUAL-SPECIFICITY TYROSINE PHOSPHOR
Q9Y463	 DUAL-SPECIFICITY TYROSINE PHOSPHOR
Q9NR20	 DUAL-SPECIFICITY TYROSINE PHOSPHOR
Q09013	 DYSTROPHIA MYOTONICA PROTEIN KINAS
Q9UPZ9	 ENDOCRINE-CEREBROOSTEODYSPLASIA
O75460	 ENDOPLASMIC RETICULUM-TO-NUCLEUS S
P21709	 EPHRIN RECEPTOR EphA1
P29317	 EPHRIN RECEPTOR EphA2
P29320	 EPHRIN RECEPTOR EphA3
P54764	 EPHRIN RECEPTOR EphA4
P54756	 EPHRIN RECEPTOR EphA5
Q15375	 EPHRIN RECEPTOR EphA7
P29322	 EPHRIN RECEPTOR EphA8
P54762	 EPHRIN RECEPTOR EphB1
P29323	 EPHRIN RECEPTOR EphB2
P54753	 EPHRIN RECEPTOR EphB3
P54760	 EPHRIN RECEPTOR EphB4
P00533	 EPIDERMAL GROWTH FACTOR RECEPTOR
O76039	 EPILEPTIC ENCEPHALOPATHY
P53779	 EPILEPTIC ENCEPHALOPATHY
Q9NZJ5	 EPIPHYSEAL DYSPLASIA
O00418	 EUKARYOTIC ELONGATION FACTOR 2 KIN
P19525	 EUKARYOTIC TRANSLATION INITIATION 
Q9NZJ5	 EUKARYOTIC TRANSLATION INITIATION 
Q9P2K8	 EUKARYOTIC TRANSLATION INITIATION 
Q9BQI3	 EUKARYOTIC TRANSLATION INITIATION 
P22607	 FIBROBLAST GROWTH FACTOR RECEPTOR 
P22455	 FIBROBLAST GROWTH FACTOR RECEPTOR 
P11362	 FIBROBLAST GROWTH FACTOR RECEPTOR 
P21802	 FIBROBLAST GROWTH FACTOR RECEPTOR 
Q04771	 FIBRODYSPLASIA OSSIFICANS PROGRESS
P42345	 FKBP12-RAPAMYCIN COMPLEX-ASSOCIATE
P35916	 FMS-LIKE TYROSINE KINASE 4
P17948	 FMS-RELATED TYROSINE KINASE 1
P36888	 FMS-RELATED TYROSINE KINASE 3
P16591	 FPS/FES-RELATED TYROSINE KINASE
P50053	 FRUCTOSURIA
P06241	 FYN ONCOGENE RELATED TO SRC
P32298	 G PROTEIN-COUPLED RECEPTOR KINASE 
Q15835	 G PROTEIN-COUPLED RECEPTOR KINASE 
P43250	 G PROTEIN-COUPLED RECEPTOR KINASE 
P34947	 G PROTEIN-COUPLED RECEPTOR KINASE 
Q8WTQ7	 G PROTEIN-COUPLED RECEPTOR KINASE 
P51570	 GALACTOKINASE 1
P51570	 GALACTOKINASE DEFICIENCY
P09769	 GARDNER-RASHEED FELINE SARCOMA VIR
P10721	 GASTROINTESTINAL STROMAL TUMOR
Q8TF76	 GERM CELL-SPECIFIC GENE 2
P35557	 GLUCOKINASE
P32189	 GLYCEROL KINASE
P46019	 GLYCOGEN STORAGE DISEASE IXa1
Q93100	 GLYCOGEN STORAGE DISEASE IXb
P15735	 GLYCOGEN STORAGE DISEASE IXc
Q9UGJ0	 GLYCOGEN STORAGE DISEASE OF HEART
P49840	 GLYCOGEN SYNTHASE KINASE 3-ALPHA
P49841	 GLYCOGEN SYNTHASE KINASE 3-BETA
P35916	 HEMANGIOMA
Q13705	 HETEROTAXY
P07949	 HIRSCHSPRUNG DISEASE
Q9H422	 HOMEODOMAIN-INTERACTING PROTEIN KI
Q9H2X6	 HOMEODOMAIN-INTERACTING PROTEIN KI
Q86Z02	 HOMEODOMAIN-INTERACTING PROTEIN KI
Q8NE63	 HOMEODOMAIN-INTERACTING PROTEIN KI
P57058	 HORMONALLY UPREGULATED NEU-ASSOCIA
P16234	 HYPEREOSINOPHILIC SYNDROME
P32189	 HYPERGLYCEROLEMIA
P35557	 HYPERINSULINEMIC HYPOGLYCEMIA
P06213	 HYPERINSULINEMIC HYPOGLYCEMIA
P55263	 HYPERMETHIONINEMIA DUE TO ADENOSIN
P22607	 HYPOCHONDROPLASIA
P11362	 HYPOGONADOTROPIC HYPOGONADISM 2 WI
P31751	 HYPOINSULINEMIC HYPOGLYCEMIA WITH 
O14920	 INHIBITOR OF KAPPA LIGHT CHAIN GEN
P06213	 INSULIN RECEPTOR
P14616	 INSULIN RECEPTOR-RELATED RECEPTOR
P08069	 INSULIN-LIKE GROWTH FACTOR I RECEP
P08069	 INSULIN-LIKE GROWTH FACTOR I
Q13418	 INTEGRIN-LINKED KINASE
Q9Y616	 INTERLEUKIN 1 RECEPTOR-ASSOCIATED 
Q9UPZ9	 INTESTINAL CELL KINASE
P21802	 JACKSON-WEISS SYNDROME
P23458	 JANUS KINASE 1
O60674	 JANUS KINASE 2
P22607	 KERATOSIS
P50053	 KETOHEXOKINASE
P35968	 KINASE INSERT DOMAIN RECEPTOR
P22607	 LACRIMOAURICULODENTODIGITAL SYNDRO
O95835	 LARGE TUMOR SUPPRESSOR
Q9NRM7	 LARGE TUMOR SUPPRESSOR
P04049	 LEOPARD SYNDROME 2
P15056	 LEOPARD SYNDROME 3
O60331	 LETHAL CONGENITAL CONTRACTURAL SYN
P21860	 LETHAL CONGENITAL CONTRACTURE SYND
Q9NYL2	 LEUCINE ZIPPER- AND STERILE ALPHA 
Q5S007	 LEUCINE-RICH REPEAT KINASE 2
O60674	 LEUKEMIA
P00519	 LEUKEMIA
P29376	 LEUKOCYTE TYROSINE KINASE
P07333	 LEUKOENCEPHALOPATHY
O96017	 LI-FRAUMENI SYNDROME 2
P53671	 LIM DOMAIN KINASE 2
P36897	 LOEYS-DIETZ SYNDROME
P37173	 LOEYS-DIETZ SYNDROME
P36897	 LOEYS-DIETZ SYNDROME
P37173	 LOEYS-DIETZ SYNDROME
P35916	 LYMPHEDEMA
P06239	 LYMPHOCYTE-SPECIFIC PROTEIN-TYROSI
Q04912	 MACROPHAGE STIMULATING 1 RECEPTOR
P20794	 MALE GERM CELL-ASSOCIATED KINASE
Q7KZI7	 MAP/MICROTUBULE AFFINITY-REGULATIN
Q96L34	 MAP/MICROTUBULE AFFINITY-REGULATIN
Q9P0L2	 MAP/MICROTUBULE AFFINITY-REGULATIN
Q14680	 MATERNAL EMBRYONIC LEUCINE ZIPPER 
P35557	 MATURITY-ONSET DIABETES OF THE YOU
P51451	 MATURITY-ONSET DIABETES OF THE YOU
P42679	 MEGAKARYOCTYE-ASSOCIATED TYROSINE 
P11802	 MELANOMA
Q13627	 MENTAL RETARDATION
P51812	 MENTAL RETARDATION
O75914	 MENTAL RETARDATION
Q12866	 MER TYROSINE KINASE PROTOONCOGENE
P08581	 MET PROTOONCOGENE
Q9Y2H9	 MICROTUBULE-ASSOCIATED SERINE/THRE
Q8N4C8	 MISSHAPEN/NIK-RELATED KINASE 1
Q16854	 MITOCHONDRIAL DNA DEPLETION SYNDRO
Q13233	 MITOGEN-ACTIVATED KINASE KINASE KI
Q99759	 MITOGEN-ACTIVATED KINASE KINASE KI
P28482	 MITOGEN-ACTIVATED PROTEIN KINASE 1
Q16539	 MITOGEN-ACTIVATED PROTEIN KINASE 1
P53778	 MITOGEN-ACTIVATED PROTEIN KINASE 1
P53779	 MITOGEN-ACTIVATED PROTEIN KINASE 1
Q15759	 MITOGEN-ACTIVATED PROTEIN KINASE 1
O15264	 MITOGEN-ACTIVATED PROTEIN KINASE 1
P27361	 MITOGEN-ACTIVATED PROTEIN KINASE 3
Q16659	 MITOGEN-ACTIVATED PROTEIN KINASE 6
Q13164	 MITOGEN-ACTIVATED PROTEIN KINASE 7
P45983	 MITOGEN-ACTIVATED PROTEIN KINASE 8
P45984	 MITOGEN-ACTIVATED PROTEIN KINASE 9
Q02750	 MITOGEN-ACTIVATED PROTEIN KINASE K
P41279	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q6ZN16	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q16584	 MITOGEN-ACTIVATED PROTEIN KINASE K
P80192	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q02779	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q12852	 MITOGEN-ACTIVATED PROTEIN KINASE K
P52564	 MITOGEN-ACTIVATED PROTEIN KINASE K
P36507	 MITOGEN-ACTIVATED PROTEIN KINASE K
P45985	 MITOGEN-ACTIVATED PROTEIN KINASE K
P46734	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q9Y6R4	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q99683	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q13163	 MITOGEN-ACTIVATED PROTEIN KINASE K
O43318	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q15750	 MITOGEN-ACTIVATED PROTEIN KINASE K
O14733	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q12851	 MITOGEN-ACTIVATED PROTEIN KINASE K
O95382	 MITOGEN-ACTIVATED PROTEIN KINASE K
O95819	 MITOGEN-ACTIVATED PROTEIN KINASE K
O43283	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q8IVH8	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q9Y2U5	 MITOGEN-ACTIVATED PROTEIN KINASE K
Q16644	 MITOGEN-ACTIVATED PROTEIN KINASE-A
Q9HBH9	 MITOGEN-ACTIVATED PROTEIN KINASE-I
Q9BUB5	 MITOGEN-ACTIVATED PROTEIN KINASE-I
Q9P289	 MST3- AND SOK1-RELATED KINASE
P22607	 MUENKE SYNDROME
P07949	 MULTIPLE ENDOCRINE NEOPLASIA
P07949	 MULTIPLE ENDOCRINE NEOPLASIA
P36897	 MULTIPLE SELF-HEALING SQUAMOUS EPI
O15146	 MUSCLE
O60674	 MYELOFIBROSIS
P22607	 MYELOMA
P09619	 MYELOPROLIFERATIVE DISORDER
Q8NEV4	 MYOSIN IIIA
Q8WXR4	 MYOSIN IIIB
Q9H1R3	 MYOSIN LIGHT CHAIN KINASE 2
Q32MK0	 MYOSIN LIGHT CHAIN KINASE 3
Q15746	 MYOSIN LIGHT CHAIN KINASE
Q09013	 MYOTONIC DYSTROPHY 1
P16066	 NATRIURETIC PEPTIDE RECEPTOR A/GUA
P20594	 NATRIURETIC PEPTIDE RECEPTOR B/GUA
Q9UBE8	 NEMO-LIKE KINASE
Q9UM73	 NEUROBLASTOMA
Q9H4A3	 NEUROPATHY
Q16288	 NEUROTROPHIC TYROSINE KINASE
Q16620	 NEUROTROPHIC TYROSINE KINASE
P51957	 NEVER IN MITOSIS GENE A-RELATED KI
P51955	 NEVER IN MITOSIS GENE A-RELATED KI
Q96PY6	 NEVER IN MITOSIS GENE A-RELATED KI
Q9HC98	 NEVER IN MITOSIS GENE A-RELATED KI
Q8TDX7	 NEVER IN MITOSIS GENE A-RELATED KI
Q8NG66	 NEVER IN MITOSIS GENE A-RELATED KI
Q8TD19	 NEVER IN MITOSIS GENE A-RELATED KI
P22607	 NEVUS
P04049	 NOONAN SYNDROME 5
P15056	 NOONAN SYNDROME 7
O60285	 NUAK FAMILY
Q9H093	 NUAK FAMILY
Q16620	 OBESITY
Q15835	 OGUCHI DISEASE 2
P11309	 ONCOGENE PIM 1
Q86V86	 ONCOGENE PIM3
O96017	 OSTEOGENIC SARCOMA
P11362	 OSTEOGLOPHONIC DYSPLASIA
O95747	 OXIDATIVE STRESS-RESPONSIVE 1
Q5S007	 PARKINSON DISEASE 8
Q96RG2	 PAS DOMAIN-CONTAINING SERINE/THREO
Q00536	 PCTAIRE PROTEIN KINASE 1
Q00537	 PCTAIRE PROTEIN KINASE 2
Q07002	 PCTAIRE PROTEIN KINASE 3
Q96KB5	 PDZ-BINDING KINASE
Q15831	 PEUTZ-JEGHERS SYNDROME
P11362	 PFEIFFER SYNDROME
O94921	 PFTAIRE PROTEIN KINASE 1
P42336	 PHOSPHATIDYLINOSITOL 3-KINASE
P48736	 PHOSPHATIDYLINOSITOL 3-KINASE
O00329	 PHOSPHATIDYLINOSITOL 3-KINASE
P42338	 PHOSPHATIDYLINOSITOL 3-KINASE
Q8NEB9	 PHOSPHATIDYLINOSITOL 3-KINASE
O00750	 PHOSPHATIDYLINOSITOL 3-KINASE
O00443	 PHOSPHATIDYLINOSITOL 3-KINASE
O75747	 PHOSPHATIDYLINOSITOL 3-KINASE
Q99570	 PHOSPHATIDYLINOSITOL 3-KINASE
Q99755	 PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5
O60331	 PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5
P35558	 PHOSPHOENOLPYRUVATE CARBOXYKINASE 
P35558	 PHOSPHOENOLPYRUVATE CARBOXYKINASE 
Q93100	 PHOSPHORYLASE KINASE
P46019	 PHOSPHORYLASE KINASE
Q16816	 PHOSPHORYLASE KINASE
P15735	 PHOSPHORYLASE KINASE
P10721	 PIEBALD TRAIT
P06213	 PINEAL HYPERPLASIA
Q03405	 PLASMINOGEN ACTIVATOR RECEPTOR
P00749	 PLASMINOGEN ACTIVATOR
P09619	 PLATELET-DERIVED GROWTH FACTOR REC
P16234	 PLATELET-DERIVED GROWTH FACTOR REC
P53350	 POLO-LIKE KINASE 1
Q9NYY3	 POLO-LIKE KINASE 2
Q9H4B4	 POLO-LIKE KINASE 3
O00444	 POLO-LIKE KINASE 4
O60674	 POLYCYTHEMIA VERA
Q99986	 PONTOCEREBELLAR HYPOPLASIA
P57078	 POPLITEAL PTERYGIUM SYNDROME
Q13523	 PRECURSOR mRNA-PROCESSING FACTOR 4
Q05823	 PROSTATE CANCER
P29323	 PROSTATE CANCER/BRAIN CANCER SUSCE
P17252	 PROTEIN KINASE C
P05771	 PROTEIN KINASE C
Q05655	 PROTEIN KINASE C
Q02156	 PROTEIN KINASE C
P24723	 PROTEIN KINASE C
P05129	 PROTEIN KINASE C
P41743	 PROTEIN KINASE C
O94806	 PROTEIN KINASE C
Q04759	 PROTEIN KINASE C
Q05513	 PROTEIN KINASE C
Q15139	 PROTEIN KINASE D1
Q9BZL6	 PROTEIN KINASE D2
Q16512	 PROTEIN KINASE N1
Q16513	 PROTEIN KINASE N2
P54646	 PROTEIN KINASE
Q13131	 PROTEIN KINASE
Q9Y478	 PROTEIN KINASE
P54619	 PROTEIN KINASE
Q9UGJ0	 PROTEIN KINASE
Q9UGI9	 PROTEIN KINASE
Q9H4A3	 PROTEIN KINASE
Q9Y3S1	 PROTEIN KINASE
Q99640	 PROTEIN KINASE
Q96SB4	 PROTEIN KINASE
P78362	 PROTEIN KINASE
P51817	 PROTEIN KINASE
P22694	 PROTEIN KINASE
